cruise,longitude,latitude,depth,temp,sal,oxy,phosphate,nitrate,silicate,barium
GIPY11,117.837,82.8632,501.7,0.637,34.886002,303.51001,0.85,NA,5.852,41.892681
GIPY11,117.837,82.8632,746.4,-0.09,34.880001,304.5,0.872,NA,6.407,42.643902
GIPY11,117.837,82.8632,1000.6,-0.354,34.896,303.339996,0.913,NA,7.461,43.892681
GIPY11,117.837,82.8632,1500.9,-0.614,34.916,299.450012,0.981,NA,9.674,44.819511
GIPY11,117.837,82.8632,2001.5,-0.725,34.922001,299.279999,1.001,NA,10.374,46.975609
GIPY11,117.837,82.8632,2999.5,-0.765,34.935001,299.420013,1.017,NA,10.851,46.819511
GIPY11,117.837,82.8632,4325.4,-0.629,34.942001,297.089996,1.009,NA,11.144,47.317074
GIPY11,120.719,81.3575,10.2,-1.655,31.271999,370.779999,0.139,NA,1.923,45.278049
GIPY11,120.719,81.3575,24.9,-1.669,32.693001,368.790009,0.37,NA,3.82,47.697559
GIPY11,120.719,81.3575,50,-1.679,33.855999,335.140015,0.569,NA,3.964,43.336586
GIPY11,120.719,81.3575,75.4,-1.36,34.195,321.149994,0.645,NA,4.167,42.351219
GIPY11,120.719,81.3575,100.9,-0.606,34.376999,316.109985,0.682,NA,4.273,42.107319
GIPY11,120.719,81.3575,149.7,0.636,34.669998,306.589996,0.779,NA,4.931,41.941463
GIPY11,120.719,81.3575,200.1,1.199,34.833,300.290009,0.828,NA,5.278,41.717072
GIPY11,120.719,81.3575,1000.3,-0.388,34.902,301.799988,0.936,NA,7.994,44.380489
GIPY11,120.719,81.3575,2000.7,-0.765,34.924,299.420013,1.012,NA,10.511,46.643902
GIPY11,120.719,81.3575,3000,-0.762,34.939999,298.049988,1.015,NA,11.194,48.224388
GIPY11,120.719,81.3575,4000.9,-0.659,34.943001,297.179993,1.016,NA,11.618,48.643902
GIPY11,120.719,81.3575,5200.6,-0.521,34.942001,295.160004,1.014,NA,11.589,47.951221
GIPY11,124.373,79.3457,3,-0.968,31.207001,370.649994,0.096,NA,0.844,41.775612
GIPY11,124.373,79.3457,25.3,-1.679,33.814999,365.720001,0.368,NA,2.134,43.580486
GIPY11,124.373,79.3457,49.5,-1.792,33.988998,353.230011,0.43,NA,1.966,42.62439
GIPY11,124.373,79.3457,74.8,-1.442,34.192001,338.359985,0.592,NA,3.058,41.902439
GIPY11,124.373,79.3457,100.9,-0.591,34.389,321.559998,0.663,NA,3.716,50.370731
GIPY11,124.373,79.3457,150.4,1.711,34.792999,304.220001,0.788,NA,4.382,42.17561
GIPY11,124.373,79.3457,200.9,2.246,34.910999,301.470001,0.817,NA,4.751,42.741463
GIPY11,124.373,79.3457,500.2,1.103,34.918999,303,0.873,NA,5.863,42.643902
GIPY11,124.373,79.3457,1000.1,-0.317,34.904999,304.450012,0.925,NA,7.781,43.980488
GIPY11,124.373,79.3457,2000.4,-0.743,34.921001,298.420013,1.01,NA,10.628,46.546341
GIPY11,124.373,79.3457,3000.5,-0.761,34.936001,298.649994,1.012,NA,10.998,47.07317
GIPY11,124.373,79.3457,3426,-0.713,34.941002,296.350006,1.013,NA,11.298,48.751221
GIPY11,124.518,78.3551,9.6,-0.09,31.466999,359.049988,0.228,NA,2.5,45.599998
GIPY11,124.518,78.3551,24,-1.62,33.469002,371.880005,0.434,NA,3.541,46.234146
GIPY11,124.518,78.3551,50.8,-1.738,34.023998,344.630005,0.472,NA,2.421,43.170731
GIPY11,124.518,78.3551,76.3,-1.632,34.202999,337.73999,0.533,NA,2.639,42.751221
GIPY11,124.518,78.3551,99.8,-1.119,34.349998,327.970001,0.599,NA,3.049,42.848782
GIPY11,124.518,78.3551,149.7,1.058,34.695999,311.089996,0.736,NA,3.895,42.087807
GIPY11,124.518,78.3551,200.1,1.856,34.847,302.48999,0.785,NA,4.369,41.775612
GIPY11,124.518,78.3551,249.7,1.928,34.886002,301.230011,0.804,NA,4.646,42.47805
GIPY11,124.518,78.3551,749.4,-0.015,34.882999,312.019989,0.82,NA,5.542,43.141464
GIPY11,124.518,78.3551,1000.2,-0.275,34.895,313.339996,0.848,NA,6.213,43.239025
GIPY11,124.518,78.3551,1750.9,-0.692,34.914001,302.589996,0.966,NA,9.598,45.590244
GIPY11,124.518,78.3551,2501.9,-0.783,34.935001,297.23999,1.015,NA,11.364,48.487804
GIPY11,123.419,77.3723,10.4,-1.505,32.353001,372.73999,0.418,NA,4.932,49.219513
GIPY11,123.419,77.3723,26.8,-1.389,33.720001,333.350006,0.552,NA,5.175,46.390244
GIPY11,123.419,77.3723,50.7,-1.345,34.209,324.970001,0.613,NA,5.187,45.37561
GIPY11,123.419,77.3723,75.6,-1.537,34.375,326.820007,0.62,NA,4.246,44.195122
GIPY11,123.419,77.3723,101.2,-1.624,34.417999,329.390015,0.614,NA,3.969,44.770733
GIPY11,123.419,77.3723,151.2,0.076,34.623001,313.859985,0.707,NA,4.09,43.170731
GIPY11,123.419,77.3723,201.5,1.739,34.842999,303.950012,0.765,NA,4.297,41.902439
GIPY11,123.419,77.3723,308.4,1.402,34.868999,301.869995,0.791,NA,4.625,42.65366
GIPY11,123.419,77.3723,509,0.525,34.865002,309.149994,0.787,NA,4.852,42.965855
GIPY11,123.419,77.3723,749.8,0.015,34.867001,313.329987,0.784,NA,4.998,42.429268
GIPY11,123.419,77.3723,998.8,-0.05,34.895,311.119995,0.839,NA,6.034,43.82439
GIPY11,123.419,77.3723,1093,-0.144,34.907001,307.549988,0.87,NA,6.725,44.302441
GIPY11,122.147,76.1809,10.1,-0.124,29.723,359.26001,0.138,NA,0.436,37.863415
GIPY11,122.147,76.1809,30.3,-1.582,33.433998,383.299988,0.459,NA,1.404,53.55122
GIPY11,122.147,76.1809,55.9,-1.624,33.810001,304.309998,0.655,NA,7.012,53.219513
GIPY11,121.362,75.2003,9.8,0.45,29.091999,354.170013,0.177,NA,1.592,36.975609
GIPY11,121.362,75.2003,14.8,1.181,30.625999,348.25,0.245,NA,3.012,48.89756
GIPY11,121.362,75.2003,20,0.479,32.498001,343.769989,0.579,NA,8.899,94.234146
GIPY11,121.362,75.2003,25.2,0.462,32.504002,319.73999,0.598,NA,8.884,94.263412
GIPY11,121.362,75.2003,35.3,0.024,32.653,326.459991,0.539,NA,7.148,91.31707
GN01,180.927,60.197,24.3,9.6433,32.929199,317.600006,1.08,9.65,4.2,38.650002
GN01,180.927,60.197,42.1,4.303,32.929298,317.600006,1.76,18.48,24.92,52.98
GN01,180.927,60.197,72.8,3.4803,33.031502,283,2,25.889999,44.470001,58.849998
GN01,180.927,60.197,99.1,3.0635,33.062901,293.899994,2.02,26.23,45.439999,61.080002
GN01,180.927,60.197,148.2,2.6671,33.0905,293.899994,2.06,26.690001,47.880001,60.27
GN01,180.927,60.197,173.4,2.4595,33.093201,293,2.08,26.629999,47.880001,59.650002
GN01,180.927,60.197,248.9,3.8635,33.5075,144.199997,2.65,36.080002,77.860001,65.510002
GN01,180.927,60.197,348.7,3.8816,33.708,95.5,2.85,39.490002,90.160004,70.059998
GN01,180.927,60.197,448.8,3.7834,33.862202,61.099998,3.02,42.150002,101.379997,73.900002
GN01,180.927,60.197,548.4,3.6931,34.001801,39.200001,3.07,43.279999,109.57,77.989998
GN01,180.927,60.197,598.2,3.6211,34.057499,29.9,3.09,43.599998,114.059998,79.010002
GN01,180.927,60.197,732.7,3.4165,34.157501,22.4,3.12,43.709999,125.769997,86.349998
GN01,188.397,62.2235,18.9,5.3656,31.243,331.899994,0.57,0,5.09,14.24
GN01,188.397,62.2235,33.2,0.1898,31.5903,265.799988,1.46,4.59,29.18,83.720001
GN01,188.397,62.2235,44,0.3372,31.633301,264.100006,1.48,4.51,28.389999,84.529999
GN01,193.26801,64.0203,18.5,7.6613,31.754101,297.200012,0.65,0.08,11.65,42.209999
GN01,193.26801,64.0203,21.9,5.1568,31.6513,286.700012,0.76,0.21,14.29,47.32
GN01,193.26801,64.0203,25.9,5.0493,31.714001,292.600006,0.72,0.18,13.41,45.060001
GN01,191.099,66.3296,16.7,4.8965,32.587299,329.5,1.6,14.8,37.77,59.32
GN01,191.099,66.3296,33.7,4.0625,32.7019,302.200012,1.77,16.790001,39.720001,60.32
GN01,191.099,66.3296,49.1,3.8374,32.7155,300.200012,1.83,17.799999,40.700001,62.950001
GN01,191.923,67.9894,17,4.9024,32.393501,320.200012,1.75,7.58,30.82,62.900002
GN01,191.923,67.9894,30.6,4.7734,32.4137,246.600006,1.92,9.9,36.490002,63.290001
GN01,191.923,67.9894,48.4,4.7091,32.438301,249.600006,1.98,10.51,38.450001,62.59
GN01,191.22501,73.9839,24,1.4761,31.0028,385.299988,0.76,1.03,8.52,61.419998
GN01,191.22501,73.9839,44.3,-0.7539,31.881399,379.899994,1.27,6.33,23.389999,67.220001
GN01,191.22501,73.9839,59.2,-1.157,32.132801,337.700012,1.5,10.51,27.690001,65.230003
GN01,189.655,74.9956,20,-0.7891,29.412001,433.399994,0.7,0.33,3.53,61.639999
GN01,189.655,74.9956,43,-1.2086,31.7411,399.200012,1.34,6.8,25.65,74.050003
GN01,189.655,74.9956,79.9,-1.5536,32.363499,318.799988,1.57,11.79,28.68,73.029999
GN01,189.655,74.9956,107.7,-1.7012,32.877998,310,1.82,16.459999,39.630001,69.559998
GN01,189.655,74.9956,192.7,-0.48,34.2397,267.299988,1.22,13.68,19.549999,50.900002
GN01,189.655,74.9956,193.9,-0.1065,34.464298,267.100006,1.16,13.76,18.08,47.16
GN01,189.655,74.9956,254.8,0.6044,34.799801,267,0.99,13.69,14.36,42.93
GN01,188.72301,75.7777,19.4,-0.6061,28.6159,393.899994,0.67,0.04,2.94,67.760002
GN01,188.72301,75.7777,39,-0.7766,29.984501,391.700012,0.7,0.05,3.43,67.18
GN01,188.72301,75.7777,58.9,-0.2656,31.17,369.600006,0.94,1.8,7.54,62.220001
GN01,186.903,76.5423,16.7,-0.4721,28.5222,373.399994,0.64,0.04,2.65,68.830002
GN01,186.903,76.5423,28.7,-0.9131,29.252501,377,0.72,0.18,4.12,67.370003
GN01,186.903,76.5423,54.8,-0.0172,31.1036,353.299988,1.25,6.84,15.96,64.839996
GN01,186.903,76.5423,73.8,-0.8271,31.849001,311.799988,1.53,10.65,23,65.470001
GN01,186.903,76.5423,98.9,-1.3139,32.402599,286.399994,1.66,12.77,27.6,66.849998
GN01,186.903,76.5423,148.9,-1.5505,32.792702,212.100006,2.16,17.559999,51.369999,74.290001
GN01,186.903,76.5423,168.8,-1.5296,32.955502,230.5,1.97,16.190001,44.119999,68.870003
GN01,186.903,76.5423,203.8,-1.3951,33.235199,249.800003,1.92,16.200001,37.560001,70.199997
GN01,186.903,76.5423,225,-1.2695,33.562599,258,1.52,14.56,27.190001,60.779999
GN01,186.903,76.5423,274,-0.1681,34.478199,251.100006,1.02,12.76,15.05,45.48
GN01,186.903,76.5423,373.8,0.7756,34.800301,279.700012,0.86,12.27,6.45,40.970001
GN01,186.903,76.5423,477.3,0.926,34.845798,285,0.86,12.33,6.15,42.57
GN01,186.903,76.5423,478.8,0.9351,34.846802,284.5,0.83,12.27,6.06,41.470001
GN01,186.903,76.5423,598.8,0.6619,34.859001,288,0.82,12.25,5.96,41.48
GN01,186.903,76.5423,698.6,0.45,34.863201,290.799988,0.84,12.18,5.86,41.439999
GN01,186.903,76.5423,798.7,0.2481,34.865601,292.600006,0.83,12.11,5.86,45.240002
GN01,186.903,76.5423,1018.6,-0.0521,34.8764,294.600006,0.86,12.25,6.25,42.279999
GN01,186.903,76.5423,1198.9,-0.2074,34.886902,294.600006,0.88,12.48,7.04,43.07
GN01,186.903,76.5423,1398.9,-0.3304,34.899101,295,0.9,12.93,7.62,43.41
GN01,186.903,76.5423,1598.9,-0.4148,34.9151,292.600006,0.94,13.61,9.09,44.209999
GN01,186.903,76.5423,1748.8,-0.431,34.929699,288.899994,0.98,14.08,10.75,45.84
GN01,186.903,76.5423,1998.8,-0.4105,34.946201,285.899994,1.01,14.51,12.21,47
GN01,186.903,76.5423,2088.7,-0.3927,34.950298,284,1.03,14.67,13,48.07
GN01,186.903,76.5423,2208.8,-0.373,34.952999,282.399994,1.04,14.86,13.87,52.400002
GN01,184.985,79.9859,24,-1.1554,30.1224,393.700012,0.69,0.24,2.65,66.260002
GN01,184.985,79.9859,47,-1.2652,31.546801,351.799988,1.17,6.27,15.76,63.889999
GN01,184.985,79.9859,73.7,-1.4204,32.066002,314.799988,1.51,10.56,26.129999,65.199997
GN01,184.985,79.9859,98.9,-1.4759,32.414398,300.700012,1.67,12.98,31.6,68.089996
GN01,184.985,79.9859,123.9,-1.5304,32.676201,289.5,1.83,14.87,36.380001,68.419998
GN01,184.985,79.9859,148.9,-1.4893,33.056801,276.299988,1.75,14.94,33.34,67.599998
GN01,184.985,79.9859,168.9,-1.2298,33.581799,266.799988,1.51,14.11,28.25,61.75
GN01,184.985,79.9859,248.8,0.1421,34.627201,275.600006,0.89,11.75,10.74,43.759998
GN01,184.985,79.9859,348.9,0.8218,34.812901,293.200012,0.81,11.87,5.76,42.580002
GN01,184.985,79.9859,398.8,0.9997,34.851799,296.700012,0.8,11.79,5.37,42.529999
GN01,184.985,79.9859,448.8,0.9301,34.8624,298.100006,0.82,11.94,5.66,42.639999
GN01,184.985,79.9859,498.6,0.7976,34.867199,300.399994,0.82,11.86,5.57,42.919998
GN01,184.985,79.9859,499,0.8196,34.868,299.799988,0.81,11.86,5.47,42.639999
GN01,184.985,79.9859,583.7,0.5951,34.872501,301.899994,0.8,11.85,5.57,43.200001
GN01,184.985,79.9859,698.9,0.3712,34.8773,304,0.8,11.81,5.57,42.98
GN01,184.985,79.9859,849,0.1392,34.880501,306,0.82,11.88,5.76,43.860001
GN01,184.985,79.9859,998.8,-0.0708,34.884701,308.600006,0.83,12.05,6.05,44.32
GN01,184.985,79.9859,1149,-0.1921,34.891998,308.600006,0.84,12.23,6.54,44.16
GN01,184.985,79.9859,1239,-0.2597,34.895401,310.899994,0.84,12.16,6.45,43.869999
GN01,184.985,79.9859,1348.9,-0.3275,34.9007,310.700012,0.86,12.42,6.93,44.669998
GN01,184.985,79.9859,1499,-0.3852,34.912201,307.799988,0.91,13.13,8.2,44.759998
GN01,184.985,79.9859,1668.9,-0.4341,34.929401,303.100006,0.96,13.86,10.35,46.66
GN01,184.985,79.9859,1878.8,-0.4156,34.945702,298.600006,1,14.35,12.21,48.290001
GN01,184.985,79.9859,1963.8,-0.407,34.9492,297.899994,1.01,14.52,12.6,48.509998
GN01,174.52699,83.7347,17.9,-1.3051,28.401699,385.600006,0.67,0.04,3.34,62.009998
GN01,174.52699,83.7347,24.1,-1.2443,29.0812,388.899994,0.72,0.47,4.61,61.299999
GN01,174.52699,83.7347,46.9,-1.3673,29.796301,381.799988,0.92,2.8,9.9,59.290001
GN01,174.52699,83.7347,51.9,-1.3112,30.4657,354,0.95,2.91,10.29,59.43
GN01,174.52699,83.7347,69.7,-1.3032,32.207199,269.899994,1.31,11.11,26.219999,60.41
GN01,174.52699,83.7347,94.6,-1.3712,33.6115,286.299988,0.79,8.24,10.56,47.700001
GN01,174.52699,83.7347,129.7,-1.3137,34.209599,304.100006,0.67,7.98,6.16,43.52
GN01,174.52699,83.7347,199.8,0.1008,34.611401,295.799988,0.76,10.22,5.77,41.889999
GN01,174.52699,83.7347,274.8,0.8439,34.816799,293.799988,0.81,11.64,5.37,40.790001
GN01,174.52699,83.7347,349.7,0.9844,34.852901,296.600006,0.81,11.87,5.57,40.880001
GN01,174.52699,83.7347,424.8,0.9425,34.872501,299,0.82,11.89,5.47,40.860001
GN01,174.52699,83.7347,499,0.6778,34.8717,301.200012,0.81,11.92,5.67,40.880001
GN01,174.52699,83.7347,499.1,0.7118,34.8745,299.600006,0.82,11.9,5.66,41.939999
GN01,174.52699,83.7347,749.2,0.1365,34.877399,303.100006,0.83,12.04,5.96,42.669998
GN01,174.52699,83.7347,999.2,-0.1363,34.8908,305,0.86,12.29,6.54,42.400002
GN01,174.52699,83.7347,1249,-0.2998,34.906101,303.799988,0.9,12.92,7.71,43.150002
GN01,174.52699,83.7347,1813.9,-0.407,34.942699,298.200012,0.99,14.13,11.33,45.389999
GN01,174.52699,83.7347,1999,-0.4035,34.948002,298.399994,1,14.27,12.11,46.610001
GN01,174.52699,83.7347,2248.9,-0.3896,34.952099,299.200012,1,14.4,12.6,47.82
GN01,174.52699,83.7347,2538.9,-0.369,34.953899,301.5,1.01,14.45,12.89,48.150002
GN01,174.52699,83.7347,2768.7,-0.3561,34.9548,305.100006,1,14.41,12.79,48.009998
GN01,174.52699,83.7347,2848.8,-0.3514,34.954899,306,1.01,14.43,12.79,47.939999
GN01,174.52699,83.7347,2918.8,-0.3456,34.9548,306.799988,1.01,14.44,12.79,47.66
GN01,179.793,87.5862,18.1,-1.4333,28.3995,378.600006,0.82,0.35,11.19,59.959999
GN01,179.793,87.5862,22.7,-1.3993,28.8573,376.299988,0.81,0.8,11.08,61.900002
GN01,179.793,87.5862,38.8,-0.9418,29.9886,339.200012,0.82,0.33,11.28,60.580002
GN01,179.793,87.5862,55,-0.3812,31.142799,322.5,0.66,3.24,10.77,63.630001
GN01,179.793,87.5862,99,-1.4353,33.954201,300.899994,0.68,7.75,6.94,46.139999
GN01,179.793,87.5862,123.7,-1.0845,34.244801,301.899994,0.67,8.33,5.37,44
GN01,179.793,87.5862,174.1,-7e-4,34.545502,295,0.75,10.19,5.67,42.82
GN01,179.793,87.5862,223.9,0.7018,34.788502,290.700012,0.82,11.84,5.86,42.279999
GN01,179.793,87.5862,259,0.7885,34.8116,292,0.81,11.93,5.76,42.34
GN01,179.793,87.5862,373.9,0.92490000000000006,34.868,296.600006,0.83,12.21,5.86,43.169998
GN01,179.793,87.5862,498.9,0.5672,34.869701,297.700012,0.85,12.39,6.15,42.700001
GN01,179.793,87.5862,499.2,0.5735,34.868401,296.5,0.83,12.22,6.15,41.220001
GN01,179.793,87.5862,799.1,0.0067,34.876598,300.5,0.84,12.3,6.45,42.16
GN01,179.793,87.5862,999.2,-0.1695,34.8894,301.5,0.87,12.53,6.84,42.099998
GN01,179.793,87.5862,1399,-0.3467,34.920399,299.600006,0.94,13.45,8.79,42.830002
GN01,179.793,87.5862,1899,-0.4058,34.946301,295.899994,1,14.2,11.62,45.59
GN01,179.793,87.5862,2398.8,-0.3863,34.953098,297.700012,1.01,14.4,12.5,49.360001
GN01,179.793,87.5862,2898.8,-0.3552,34.954399,303.600006,1,14.5,12.5,48.540001
GN01,179.793,87.5862,3399,-0.3147,34.954201,311.100006,1,14.4,12.21,46.630001
GN01,179.793,87.5862,3790.7,-0.2753,34.954102,316.600006,1,14.42,12.21,46.389999
GN01,179.793,87.5862,3866.9,-0.2676,34.953999,317.799988,1.01,14.38,12.21,46.470001
GN01,179.793,87.5862,3916.8,-0.2624,34.953999,319.200012,1,14.42,12.21,46.599998
GN01,35.6464,89.9905,19,-1.5947,31.4114,341.700012,0.57,2.54,9.4,60.23
GN01,35.6464,89.9905,38.9,-1.7514,32.6726,350.200012,0.38,2.3,4.7,48.380001
GN01,35.6464,89.9905,59.1,-1.793,33.083401,355.700012,0.33,2.15,3.42,46.400002
GN01,35.6464,89.9905,79,-1.7812,33.335201,350.200012,0.34,2.57,3.23,45.630001
GN01,35.6464,89.9905,98.8,-1.7248000000000001,33.560699,336.299988,0.42,4.06,3.91,45.080002
GN01,35.6464,89.9905,124,-1.5182,34.108299,308.799988,0.55,6.72,3.71,42.560001
GN01,35.6464,89.9905,148.9,-0.9451,34.349899,299.100006,0.64,8.51,4.59,42.130001
GN01,35.6464,89.9905,198.9,0.0348,34.594002,294.799988,0.68,9.67,4.3,41.57
GN01,35.6464,89.9905,273.9,1.0716,34.829899,287,0.77,11.65,4.79,40.549999
GN01,35.6464,89.9905,348.9,1.2222,34.873501,288.799988,0.79,11.89,4.98,40.82
GN01,35.6464,89.9905,423.8,1.0554,34.8867,291.299988,0.8,12.05,5.18,40.990002
GN01,35.6464,89.9905,498.8,0.8424,34.891899,293.600006,0.8,11.96,5.28,41.560001
GN01,35.6464,89.9905,499,0.8532,34.8927,290.600006,0.8,11.86,5.37,42.419998
GN01,35.6464,89.9905,749.1,0.189,34.893002,293.200012,0.81,11.92,5.76,42.299999
GN01,35.6464,89.9905,1298.9,-0.3294,34.9142,292,0.89,12.99,7.72,44
GN01,35.6464,89.9905,1599,-0.5317,34.916401,290.600006,0.93,13.65,9.08,45.389999
GN01,35.6464,89.9905,1898.9,-0.5693,34.925499,287.399994,0.96,14.23,10.65,46.610001
GN01,35.6464,89.9905,2348.9,-0.7175,34.922401,292.600006,0.98,14.38,10.65,46.43
GN01,35.6464,89.9905,2798.9,-0.7435,34.927502,296,0.98,14.47,10.74,46.759998
GN01,35.6464,89.9905,3224,-0.7324,34.933701,299.600006,0.98,14.5,11.13,47.790001
GN01,35.6464,89.9905,3658.8,-0.7036,34.938499,303.700012,0.99,14.44,11.04,48.369999
GN01,35.6464,89.9905,4158.9,-0.6491,34.941299,309.700012,0.99,14.35,11.23,47.119999
GN01,35.6464,89.9905,4198.9,-0.6449,34.941101,310.700012,0.98,14.39,11.13,47.669998
GN01,210.875,87.8225,19.1,-1.4549,28.5881,365.600006,0.74,0.75,13.15,64.389999
GN01,210.875,87.8225,43.9,-1.5935,30.4279,345.799988,0.77,2.88,12.15,62.73
GN01,210.875,87.8225,61.9,-1.6084,32.093399,322.600006,0.95,6.46,14.78,52.169998
GN01,210.875,87.8225,81.9,-1.4952,32.966,265.5,1.17,10.13,21.129999,57.080002
GN01,210.875,87.8225,99.1,-1.4619,33.6978,285.100006,0.76,0.85,13.2,64.839996
GN01,210.875,87.8225,123.7,-1.3376,34.152199,293.899994,0.67,7.79,6.35,44.060001
GN01,210.875,87.8225,148.9,-0.8505,34.3354,291.100006,0.69,8.68,5.77,42.93
GN01,210.875,87.8225,198.9,0.1405,34.605499,285.899994,0.75,10.34,5.67,41.18
GN01,210.875,87.8225,279,0.8209,34.812801,284.5,0.81,11.66,5.67,40.919998
GN01,210.875,87.8225,379,0.9346,34.8605,288,0.84,11.98,5.86,40.869999
GN01,210.875,87.8225,439.1,0.7756,34.8652,288.5,0.84,12.08,5.86,41.360001
GN01,210.875,87.8225,498.9,0.6131,34.867199,290.100006,0.83,12.02,5.86,41.73
GN01,210.875,87.8225,499.1,0.6117,34.865601,288.5,0.84,11.99,6.15,41.700001
GN01,210.875,87.8225,649.1,0.286,34.869202,290,0.82,12.1,6.25,41.580002
GN01,210.875,87.8225,799.2,0.0367,34.873299,290.600006,0.85,12.24,6.45,41.759998
GN01,210.875,87.8225,999,-0.1533,34.886501,291.5,0.87,12.46,6.94,42.740002
GN01,210.875,87.8225,1224.1,-0.2876,34.903198,291,0.9,12.89,7.91,42.970001
GN01,210.875,87.8225,1449,-0.3602,34.921001,288.899994,0.93,13.46,9.18,43.389999
GN01,210.875,87.8225,1674,-0.3975,34.935902,286.399994,0.98,13.87,10.65,44.209999
GN01,210.875,87.8225,1899,-0.4071,34.944801,284.899994,0.99,14.16,11.72,46.209999
GN01,210.875,87.8225,2148.9,-0.4003,34.949299,285.299988,1,14.27,12.41,46.720001
GN01,210.875,87.8225,2398.9,-0.378,34.951401,286.899994,1.02,14.48,12.8,47.919998
GN01,210.875,87.8225,2498.9,-0.3708,34.951599,287.700012,1.02,14.47,12.89,47.57
GN01,210.875,87.8225,2549,-0.3669,34.951599,288.100006,1.01,14.5,12.89,47.619999
GN01,209.814,85.8306,19,-1.4679,27.2258,358.200012,0.73,0.24,10.22,69.260002
GN01,209.814,85.8306,48.8,-1.518,30.596701,325.600006,0.83,2.83,10.78,59.169998
GN01,209.814,85.8306,89,-1.427,32.9482,234.399994,1.53,12.91,30.91,65.080002
GN01,210.004,85.1453,19.3,-1.4864,27.4021,NA,0.66,0.03,8.84,68.089996
GN01,210.004,85.1453,35.2,-1.4554,28.594801,NA,0.73,0.55,7.75,68.459999
GN01,210.004,85.1453,54.1,-1.4846,31.0159,NA,0.83,2.85,9.99,57.799999
GN01,210.004,85.1453,74.3,-1.5611,32.0271,NA,0.91,5.42,13.7,55.59
GN01,210.004,85.1453,99.6,-1.4134,33.0933,NA,1.55,13.24,31.49,63.009998
GN01,210.004,85.1453,139.3,-1.0482,34.166698,NA,0.8,9.35,9.87,47.43
GN01,210.004,85.1453,174.5,-0.3985,34.423698,NA,0.75,9.85,6.84,43.369999
GN01,210.004,85.1453,224.6,0.284,34.6395,NA,0.79,11.02,6.94,41.939999
GN01,210.004,85.1453,274.4,0.6763,34.783199,NA,0.8,11.74,6.35,42.049999
GN01,210.004,85.1453,329,0.8793,34.841599,NA,0.81,11.88,6.06,42.849998
GN01,210.004,85.1453,414.3,0.7894,34.854301,NA,0.83,12.02,6.25,42.16
GN01,210.004,85.1453,499.1,0.5631,34.851501,NA,0.85,12.45,6.93,41.830002
GN01,210.004,85.1453,499.2,0.5533,34.853199,NA,0.84,12.23,6.74,42.110001
GN01,210.004,85.1453,599.1,0.4197,34.862701,NA,0.85,12.31,6.93,42.43
GN01,210.004,85.1453,698.9,0.2577,34.866798,NA,0.84,12.09,6.54,42.98
GN01,210.004,85.1453,848.9,0.0426,34.875301,NA,0.86,12.4,7.13,42.98
GN01,210.004,85.1453,998.8,-0.0843,34.8867,NA,0.88,12.54,7.42,42.779999
GN01,210.004,85.1453,1198.8,-0.2096,34.9011,NA,0.9,12.85,8.1,43.580002
GN01,210.004,85.1453,1398.9,-0.2993,34.916599,NA,0.93,13.28,9.27,44
GN01,210.004,85.1453,1598.9,-0.3606,34.927502,NA,0.96,13.67,10.74,46.43
GN01,210.004,85.1453,1798.8,-0.3881,34.936699,NA,0.99,13.99,12.01,47.68
GN01,210.004,85.1453,2053.6,-0.3904,34.944199,NA,1.01,14.21,12.98,48.950001
GN01,210.004,85.1453,2153.7,-0.3881,34.9473,NA,1.01,14.3,13.37,49.130001
GN01,210.004,85.1453,2179,-0.3856,34.948399,NA,1.01,14.34,13.57,49.07
GN01,210.242,82.4543,19,-1.5274,28.235201,NA,0.58,0.01,2.26,69.169998
GN01,210.242,82.4543,32.9,-1.4191,29.297001,NA,0.6,0.02,2.35,72.43
GN01,210.242,82.4543,52.9,-1.36,29.649,NA,0.68,0.41,3.43,69.339996
GN01,210.242,82.4543,63.8,-0.9374,31.4713,NA,1.19,6.6,15.86,61.599998
GN01,210.242,82.4543,88.8,-1.2282,32.281898,NA,1.59,11.1,25.92,69.129997
GN01,210.242,82.4543,118.9,-1.4009,32.899101,NA,1.94,15.75,40.189999,70.18
GN01,210.242,82.4543,138.9,-1.2716,33.493698,NA,1.49,13.46,29.32,60.880001
GN01,210.242,82.4543,198.9,-0.2952,34.421501,NA,0.85,10.67,9.67,44
GN01,210.242,82.4543,298.9,0.5993,34.7738,NA,0.84,11.94,6.74,42.150002
GN01,210.242,82.4543,398.8,0.7661,34.8349,NA,0.85,12.29,6.83,41.59
GN01,210.242,82.4543,448.8,0.7631,34.8517,NA,0.84,12.19,6.44,42.09
GN01,210.242,82.4543,498.9,0.6442,34.8526,NA,0.85,12.33,6.64,42.18
GN01,210.62801,80.4254,24,-1.4355,27.449699,NA,0.6,0.03,2.94,68.550003
GN01,210.62801,80.4254,33,-1.1865,29.4604,NA,0.66,0.06,2.94,67.440002
GN01,210.62801,80.4254,50,-0.8015,30.9991,NA,0.92,2.06,8.32,61.970001
GN01,210.62801,80.4254,66,-0.9465,31.725901,NA,1.24,7.43,16.15,60.299999
GN01,210.62801,80.4254,91,-1.2915,32.230202,NA,1.5,10.32,22.99,62.369999
GN01,210.62801,80.4254,120,-1.3665,32.6217,NA,1.7,13.17,27.98,65.580002
GN01,210.62801,80.4254,153,-1.4665,32.951099,NA,1.85,15.38,35.299999,65.879997
